/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03747 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03785 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03786 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03805 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03810 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03812 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03838 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03862 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03866 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03904 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03929 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03968 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/03978 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04000 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04001 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04010 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04011 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04023 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04024 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04087 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04094 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04096 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04100 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04101 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04128 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04167 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04176 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04214 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04215 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04222 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04225 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04228 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04240 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04286 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04290 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04292 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04293 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04299 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04300 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04301 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04306 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04356 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04418 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04423 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04648 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04695 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04758 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04851 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04864 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/04951 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05041 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05067 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05196 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05299 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05301 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05326 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05345 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05443 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05471 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05529 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05567 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05589 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05618 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05633 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05647 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05655 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05718 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05733 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05745 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05750 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05801 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05833 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05834 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05836 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05851 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05852 0
/home/gpuadmin/MB/Dataset/MAFW/data/frames/frames/05853 0
