/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00001 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00002 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00004 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00006 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00007 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00008 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00010 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00011 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00012 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00013 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00015 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00016 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00018 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00019 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00020 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00021 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00022 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00024 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00025 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00026 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00027 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00029 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00031 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00032 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00033 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00034 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00037 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00043 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00045 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00046 5
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00048 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00049 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00053 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00054 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00055 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00056 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00057 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00059 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00060 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00061 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00063 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00064 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00065 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00070 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00071 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00072 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00073 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00074 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00075 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00077 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00078 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00079 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00080 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00082 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00083 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00084 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00085 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00087 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00089 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00091 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00093 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00094 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00095 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00097 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00098 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00099 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00101 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00103 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00106 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00107 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00108 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00109 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00111 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00112 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00113 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00116 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00117 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00119 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00120 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00122 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00124 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00126 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00127 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00128 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00129 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00130 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00131 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00133 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00134 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00135 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00136 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00138 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00139 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00140 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00141 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00142 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00143 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00145 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00146 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00147 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00148 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00149 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00150 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00151 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00152 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00154 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00155 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00157 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00159 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00160 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00161 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00162 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00164 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00165 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00166 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00167 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00168 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00169 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00170 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00172 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00173 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00174 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00175 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00177 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00178 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00179 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00180 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00183 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00184 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00185 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00186 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00187 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00188 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00190 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00191 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00194 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00195 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00197 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00199 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00200 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00204 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00205 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00206 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00207 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00208 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00211 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00212 4
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00214 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00215 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00216 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00217 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00218 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00219 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00220 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00221 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00222 3
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00225 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00226 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00227 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00228 0
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00229 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00231 2
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00232 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00233 6
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00234 1
/home/gpuadmin/MB/DFEW_ZIP/Clip/clip_224x224_16f/00236 2
